0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0,0,0,0,0,0,0,0,0,0,4,21,21,3
0,0,0,0,0,0,0,0,0,0,4,21,21,3,0
0,0,0,0,0,0,0,0,0,4,21,21,3,0,12
0,0,0,0,0,0,0,0,4,21,21,3,0,12,13
0,0,0,0,0,0,0,4,21,21,3,0,12,13,16
0,0,0,0,0,0,4,21,21,3,0,12,13,16,21
0,0,0,0,0,4,21,21,3,0,12,13,16,21,19
0,0,0,0,4,21,21,3,0,12,13,16,21,19,19
0,0,0,4,21,21,3,0,12,13,16,21,19,19,2
0,0,4,21,21,3,0,12,13,16,21,19,19,2,19
0,4,21,21,3,0,12,13,16,21,19,19,2,19,19
4,21,21,3,0,12,13,16,21,19,19,2,19,19,19
21,21,3,0,12,13,16,21,19,19,2,19,19,19,19
21,3,0,12,13,16,21,19,19,2,19,19,19,19,24
3,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,10
21,19,19,2,19,19,19,19,24,24,9,15,24,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,0
0,0,0,0,0,0,4,8,22,22,21,3,21,0,12
0,0,0,0,0,4,8,22,22,21,3,21,0,12,13
0,0,0,0,4,8,22,22,21,3,21,0,12,13,16
0,0,0,4,8,22,22,21,3,21,0,12,13,16,21
0,0,4,8,22,22,21,3,21,0,12,13,16,21,19
0,4,8,22,22,21,3,21,0,12,13,16,21,19,19
4,8,22,22,21,3,21,0,12,13,16,21,19,19,2
8,22,22,21,3,21,0,12,13,16,21,19,19,2,19
22,22,21,3,21,0,12,13,16,21,19,19,2,19,19
22,21,3,21,0,12,13,16,21,19,19,2,19,19,19
21,3,21,0,12,13,16,21,19,19,2,19,19,19,19
3,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,20
19,19,2,19,19,19,19,24,24,9,15,24,24,20,20
19,2,19,19,19,19,24,24,9,15,24,24,20,20,6
2,19,19,19,19,24,24,9,15,24,24,20,20,6,20
19,19,19,19,24,24,9,15,24,24,20,20,6,20,20
19,19,19,24,24,9,15,24,24,20,20,6,20,20,20
19,19,24,24,9,15,24,24,20,20,6,20,20,20,10
19,24,24,9,15,24,24,20,20,6,20,20,20,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,21
0,0,0,0,0,0,4,8,22,22,21,3,21,21,0
0,0,0,0,0,4,8,22,22,21,3,21,21,0,12
0,0,0,0,4,8,22,22,21,3,21,21,0,12,13
0,0,0,4,8,22,22,21,3,21,21,0,12,13,16
0,0,4,8,22,22,21,3,21,21,0,12,13,16,21
0,4,8,22,22,21,3,21,21,0,12,13,16,21,19
4,8,22,22,21,3,21,21,0,12,13,16,21,19,19
8,22,22,21,3,21,21,0,12,13,16,21,19,19,2
22,22,21,3,21,21,0,12,13,16,21,19,19,2,19
22,21,3,21,21,0,12,13,16,21,19,19,2,19,19
21,3,21,21,0,12,13,16,21,19,19,2,19,19,19
3,21,21,0,12,13,16,21,19,19,2,19,19,19,19
21,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,10
21,19,19,2,19,19,19,19,24,24,9,15,24,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,21,21
0,0,0,0,0,0,0,0,0,0,0,4,21,21,3
0,0,0,0,0,0,0,0,0,0,4,21,21,3,0
0,0,0,0,0,0,0,0,0,4,21,21,3,0,12
0,0,0,0,0,0,0,0,4,21,21,3,0,12,13
0,0,0,0,0,0,0,4,21,21,3,0,12,13,16
0,0,0,0,0,0,4,21,21,3,0,12,13,16,21
0,0,0,0,0,4,21,21,3,0,12,13,16,21,19
0,0,0,0,4,21,21,3,0,12,13,16,21,19,19
0,0,0,4,21,21,3,0,12,13,16,21,19,19,2
0,0,4,21,21,3,0,12,13,16,21,19,19,2,19
0,4,21,21,3,0,12,13,16,21,19,19,2,19,19
4,21,21,3,0,12,13,16,21,19,19,2,19,19,19
21,21,3,0,12,13,16,21,19,19,2,19,19,19,19
21,3,0,12,13,16,21,19,19,2,19,19,19,19,24
3,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,24
19,19,2,19,19,19,19,24,24,9,15,24,24,24,24
19,2,19,19,19,19,24,24,9,15,24,24,24,24,24
2,19,19,19,19,24,24,9,15,24,24,24,24,24,24
19,19,19,19,24,24,9,15,24,24,24,24,24,24,24
19,19,19,24,24,9,15,24,24,24,24,24,24,24,24
19,19,24,24,9,15,24,24,24,24,24,24,24,24,24
19,24,24,9,15,24,24,24,24,24,24,24,24,24,24
24,24,9,15,24,24,24,24,24,24,24,24,24,24,24
24,9,15,24,24,24,24,24,24,24,24,24,24,24,20
9,15,24,24,24,24,24,24,24,24,24,24,24,20,20
15,24,24,24,24,24,24,24,24,24,24,24,20,20,6
24,24,24,24,24,24,24,24,24,24,24,20,20,6,20
24,24,24,24,24,24,24,24,24,24,20,20,6,20,20
24,24,24,24,24,24,24,24,24,20,20,6,20,20,20
24,24,24,24,24,24,24,24,20,20,6,20,20,20,20
24,24,24,24,24,24,24,20,20,6,20,20,20,20,20
24,24,24,24,24,24,20,20,6,20,20,20,20,20,12
24,24,24,24,24,20,20,6,20,20,20,20,20,12,13
24,24,24,24,20,20,6,20,20,20,20,20,12,13,17
24,24,24,20,20,6,20,20,20,20,20,12,13,17,20
24,24,20,20,6,20,20,20,20,20,12,13,17,20,20
24,20,20,6,20,20,20,20,20,12,13,17,20,20,20
20,20,6,20,20,20,20,20,12,13,17,20,20,20,20
20,6,20,20,20,20,20,12,13,17,20,20,20,20,15
6,20,20,20,20,20,12,13,17,20,20,20,20,15,10
20,20,20,20,20,12,13,17,20,20,20,20,15,10,7
20,20,20,20,12,13,17,20,20,20,20,15,10,7,20
0,0,0,0,0,0,0,0,0,0,0,0,4,3,21
0,0,0,0,0,0,0,0,0,0,0,4,3,21,21
0,0,0,0,0,0,0,0,0,0,4,3,21,21,21
0,0,0,0,0,0,0,0,0,4,3,21,21,21,21
0,0,0,0,0,0,0,0,4,3,21,21,21,21,21
0,0,0,0,0,0,0,4,3,21,21,21,21,21,0
0,0,0,0,0,0,4,3,21,21,21,21,21,0,12
0,0,0,0,0,4,3,21,21,21,21,21,0,12,13
0,0,0,0,4,3,21,21,21,21,21,0,12,13,16
0,0,0,4,3,21,21,21,21,21,0,12,13,16,21
0,0,4,3,21,21,21,21,21,0,12,13,16,21,19
0,4,3,21,21,21,21,21,0,12,13,16,21,19,19
4,3,21,21,21,21,21,0,12,13,16,21,19,19,2
3,21,21,21,21,21,0,12,13,16,21,19,19,2,19
21,21,21,21,21,0,12,13,16,21,19,19,2,19,19
21,21,21,21,0,12,13,16,21,19,19,2,19,19,19
21,21,21,0,12,13,16,21,19,19,2,19,19,19,19
21,21,0,12,13,16,21,19,19,2,19,19,19,19,19
21,0,12,13,16,21,19,19,2,19,19,19,19,19,1
0,12,13,16,21,19,19,2,19,19,19,19,19,1,11
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,0
0,0,0,0,0,0,4,8,22,22,21,3,21,0,12
0,0,0,0,0,4,8,22,22,21,3,21,0,12,13
0,0,0,0,4,8,22,22,21,3,21,0,12,13,12
0,0,0,4,8,22,22,21,3,21,0,12,13,12,13
0,0,4,8,22,22,21,3,21,0,12,13,12,13,16
0,4,8,22,22,21,3,21,0,12,13,12,13,16,16
4,8,22,22,21,3,21,0,12,13,12,13,16,16,21
8,22,22,21,3,21,0,12,13,12,13,16,16,21,19
22,22,21,3,21,0,12,13,12,13,16,16,21,19,19
22,21,3,21,0,12,13,12,13,16,16,21,19,19,2
21,3,21,0,12,13,12,13,16,16,21,19,19,2,19
3,21,0,12,13,12,13,16,16,21,19,19,2,19,19
21,0,12,13,12,13,16,16,21,19,19,2,19,19,19
0,12,13,12,13,16,16,21,19,19,2,19,19,19,11
12,13,12,13,16,16,21,19,19,2,19,19,19,11,11
13,12,13,16,16,21,19,19,2,19,19,19,11,11,12
12,13,16,16,21,19,19,2,19,19,19,11,11,12,13
13,16,16,21,19,19,2,19,19,19,11,11,12,13,12
16,16,21,19,19,2,19,19,19,11,11,12,13,12,13
16,21,19,19,2,19,19,19,11,11,12,13,12,13,12
21,19,19,2,19,19,19,11,11,12,13,12,13,12,13
19,19,2,19,19,19,11,11,12,13,12,13,12,13,16
19,2,19,19,19,11,11,12,13,12,13,12,13,16,16
2,19,19,19,11,11,12,13,12,13,12,13,16,16,11
19,19,19,11,11,12,13,12,13,12,13,16,16,11,19
19,19,11,11,12,13,12,13,12,13,16,16,11,19,19
19,11,11,12,13,12,13,12,13,16,16,11,19,19,19
11,11,12,13,12,13,12,13,16,16,11,19,19,19,19
11,12,13,12,13,12,13,16,16,11,19,19,19,19,19
12,13,12,13,12,13,16,16,11,19,19,19,19,19,19
13,12,13,12,13,16,16,11,19,19,19,19,19,19,19
12,13,12,13,16,16,11,19,19,19,19,19,19,19,19
13,12,13,16,16,11,19,19,19,19,19,19,19,19,19
12,13,16,16,11,19,19,19,19,19,19,19,19,19,19
13,16,16,11,19,19,19,19,19,19,19,19,19,19,19
16,16,11,19,19,19,19,19,19,19,19,19,19,19,19
16,11,19,19,19,19,19,19,19,19,19,19,19,19,19
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,1
19,19,19,19,19,19,19,19,19,19,19,19,19,1,11
19,19,19,19,19,19,19,19,19,19,19,19,1,11,11
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,21
0,0,0,0,0,0,4,8,22,22,21,3,21,21,21
0,0,0,0,0,4,8,22,22,21,3,21,21,21,21
0,0,0,0,4,8,22,22,21,3,21,21,21,21,21
0,0,0,4,8,22,22,21,3,21,21,21,21,21,0
0,0,4,8,22,22,21,3,21,21,21,21,21,0,12
0,4,8,22,22,21,3,21,21,21,21,21,0,12,13
4,8,22,22,21,3,21,21,21,21,21,0,12,13,16
8,22,22,21,3,21,21,21,21,21,0,12,13,16,21
22,22,21,3,21,21,21,21,21,0,12,13,16,21,19
22,21,3,21,21,21,21,21,0,12,13,16,21,19,19
21,3,21,21,21,21,21,0,12,13,16,21,19,19,2
3,21,21,21,21,21,0,12,13,16,21,19,19,2,19
21,21,21,21,21,0,12,13,16,21,19,19,2,19,19
21,21,21,21,0,12,13,16,21,19,19,2,19,19,19
21,21,21,0,12,13,16,21,19,19,2,19,19,19,19
21,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,20
19,19,2,19,19,19,19,24,24,9,15,24,24,20,20
19,2,19,19,19,19,24,24,9,15,24,24,20,20,6
2,19,19,19,19,24,24,9,15,24,24,20,20,6,20
19,19,19,19,24,24,9,15,24,24,20,20,6,20,20
19,19,19,24,24,9,15,24,24,20,20,6,20,20,20
19,19,24,24,9,15,24,24,20,20,6,20,20,20,10
19,24,24,9,15,24,24,20,20,6,20,20,20,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,21,21
0,0,0,0,0,0,0,0,0,0,0,4,21,21,3
0,0,0,0,0,0,0,0,0,0,4,21,21,3,0
0,0,0,0,0,0,0,0,0,4,21,21,3,0,12
0,0,0,0,0,0,0,0,4,21,21,3,0,12,13
0,0,0,0,0,0,0,4,21,21,3,0,12,13,16
0,0,0,0,0,0,4,21,21,3,0,12,13,16,21
0,0,0,0,0,4,21,21,3,0,12,13,16,21,19
0,0,0,0,4,21,21,3,0,12,13,16,21,19,19
0,0,0,4,21,21,3,0,12,13,16,21,19,19,2
0,0,4,21,21,3,0,12,13,16,21,19,19,2,19
0,4,21,21,3,0,12,13,16,21,19,19,2,19,19
4,21,21,3,0,12,13,16,21,19,19,2,19,19,19
21,21,3,0,12,13,16,21,19,19,2,19,19,19,19
21,3,0,12,13,16,21,19,19,2,19,19,19,19,24
3,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,24
19,19,2,19,19,19,19,24,24,9,15,24,24,24,24
19,2,19,19,19,19,24,24,9,15,24,24,24,24,20
2,19,19,19,19,24,24,9,15,24,24,24,24,20,20
19,19,19,19,24,24,9,15,24,24,24,24,20,20,6
19,19,19,24,24,9,15,24,24,24,24,20,20,6,20
19,19,24,24,9,15,24,24,24,24,20,20,6,20,20
19,24,24,9,15,24,24,24,24,20,20,6,20,20,20
24,24,9,15,24,24,24,24,20,20,6,20,20,20,20
24,9,15,24,24,24,24,20,20,6,20,20,20,20,24
9,15,24,24,24,24,20,20,6,20,20,20,20,24,24
15,24,24,24,24,20,20,6,20,20,20,20,24,24,9
24,24,24,24,20,20,6,20,20,20,20,24,24,9,24
24,24,24,20,20,6,20,20,20,20,24,24,9,24,24
24,24,20,20,6,20,20,20,20,24,24,9,24,24,20
24,20,20,6,20,20,20,20,24,24,9,24,24,20,20
20,20,6,20,20,20,20,24,24,9,24,24,20,20,6
20,6,20,20,20,20,24,24,9,24,24,20,20,6,20
6,20,20,20,20,24,24,9,24,24,20,20,6,20,20
20,20,20,20,24,24,9,24,24,20,20,6,20,20,20
20,20,20,24,24,9,24,24,20,20,6,20,20,20,20
20,20,24,24,9,24,24,20,20,6,20,20,20,20,24
20,24,24,9,24,24,20,20,6,20,20,20,20,24,24
24,24,9,24,24,20,20,6,20,20,20,20,24,24,9
24,9,24,24,20,20,6,20,20,20,20,24,24,9,24
9,24,24,20,20,6,20,20,20,20,24,24,9,24,24
24,24,20,20,6,20,20,20,20,24,24,9,24,24,24
24,20,20,6,20,20,20,20,24,24,9,24,24,24,24
20,20,6,20,20,20,20,24,24,9,24,24,24,24,20
20,6,20,20,20,20,24,24,9,24,24,24,24,20,20
6,20,20,20,20,24,24,9,24,24,24,24,20,20,6
20,20,20,20,24,24,9,24,24,24,24,20,20,6,20
20,20,20,24,24,9,24,24,24,24,20,20,6,20,10
20,20,24,24,9,24,24,24,24,20,20,6,20,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,0
0,0,0,0,0,0,4,8,22,22,21,3,21,0,12
0,0,0,0,0,4,8,22,22,21,3,21,0,12,13
0,0,0,0,4,8,22,22,21,3,21,0,12,13,16
0,0,0,4,8,22,22,21,3,21,0,12,13,16,21
0,0,4,8,22,22,21,3,21,0,12,13,16,21,19
0,4,8,22,22,21,3,21,0,12,13,16,21,19,19
4,8,22,22,21,3,21,0,12,13,16,21,19,19,2
8,22,22,21,3,21,0,12,13,16,21,19,19,2,19
22,22,21,3,21,0,12,13,16,21,19,19,2,19,19
22,21,3,21,0,12,13,16,21,19,19,2,19,19,19
21,3,21,0,12,13,16,21,19,19,2,19,19,19,19
3,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,24
19,19,2,19,19,19,19,24,24,9,15,24,24,24,24
19,2,19,19,19,19,24,24,9,15,24,24,24,24,24
2,19,19,19,19,24,24,9,15,24,24,24,24,24,24
19,19,19,19,24,24,9,15,24,24,24,24,24,24,24
19,19,19,24,24,9,15,24,24,24,24,24,24,24,24
19,19,24,24,9,15,24,24,24,24,24,24,24,24,24
19,24,24,9,15,24,24,24,24,24,24,24,24,24,24
24,24,9,15,24,24,24,24,24,24,24,24,24,24,20
24,9,15,24,24,24,24,24,24,24,24,24,24,20,20
9,15,24,24,24,24,24,24,24,24,24,24,20,20,6
15,24,24,24,24,24,24,24,24,24,24,20,20,6,20
24,24,24,24,24,24,24,24,24,24,20,20,6,20,20
24,24,24,24,24,24,24,24,24,20,20,6,20,20,20
24,24,24,24,24,24,24,24,20,20,6,20,20,20,20
24,24,24,24,24,24,24,20,20,6,20,20,20,20,24
24,24,24,24,24,24,20,20,6,20,20,20,20,24,24
24,24,24,24,24,20,20,6,20,20,20,20,24,24,9
24,24,24,24,20,20,6,20,20,20,20,24,24,9,24
24,24,24,20,20,6,20,20,20,20,24,24,9,24,24
24,24,20,20,6,20,20,20,20,24,24,9,24,24,24
24,20,20,6,20,20,20,20,24,24,9,24,24,24,20
20,20,6,20,20,20,20,24,24,9,24,24,24,20,20
20,6,20,20,20,20,24,24,9,24,24,24,20,20,6
6,20,20,20,20,24,24,9,24,24,24,20,20,6,20
20,20,20,20,24,24,9,24,24,24,20,20,6,20,20
20,20,20,24,24,9,24,24,24,20,20,6,20,20,20
20,20,24,24,9,24,24,24,20,20,6,20,20,20,20
20,24,24,9,24,24,24,20,20,6,20,20,20,20,24
24,24,9,24,24,24,20,20,6,20,20,20,20,24,24
24,9,24,24,24,20,20,6,20,20,20,20,24,24,9
9,24,24,24,20,20,6,20,20,20,20,24,24,9,24
24,24,24,20,20,6,20,20,20,20,24,24,9,24,10
24,24,20,20,6,20,20,20,20,24,24,9,24,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,21
0,0,0,0,0,0,4,8,22,22,21,3,21,21,21
0,0,0,0,0,4,8,22,22,21,3,21,21,21,21
0,0,0,0,4,8,22,22,21,3,21,21,21,21,0
0,0,0,4,8,22,22,21,3,21,21,21,21,0,12
0,0,4,8,22,22,21,3,21,21,21,21,0,12,13
0,4,8,22,22,21,3,21,21,21,21,0,12,13,16
4,8,22,22,21,3,21,21,21,21,0,12,13,16,21
8,22,22,21,3,21,21,21,21,0,12,13,16,21,19
22,22,21,3,21,21,21,21,0,12,13,16,21,19,19
22,21,3,21,21,21,21,0,12,13,16,21,19,19,2
21,3,21,21,21,21,0,12,13,16,21,19,19,2,19
3,21,21,21,21,0,12,13,16,21,19,19,2,19,19
21,21,21,21,0,12,13,16,21,19,19,2,19,19,19
21,21,21,0,12,13,16,21,19,19,2,19,19,19,19
21,21,0,12,13,16,21,19,19,2,19,19,19,19,19
21,0,12,13,16,21,19,19,2,19,19,19,19,19,19
0,12,13,16,21,19,19,2,19,19,19,19,19,19,19
12,13,16,21,19,19,2,19,19,19,19,19,19,19,24
13,16,21,19,19,2,19,19,19,19,19,19,19,24,24
16,21,19,19,2,19,19,19,19,19,19,19,24,24,9
21,19,19,2,19,19,19,19,19,19,19,24,24,9,15
19,19,2,19,19,19,19,19,19,19,24,24,9,15,24
19,2,19,19,19,19,19,19,19,24,24,9,15,24,10
2,19,19,19,19,19,19,19,24,24,9,15,24,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,21
0,0,0,0,0,0,4,8,22,22,21,3,21,21,21
0,0,0,0,0,4,8,22,22,21,3,21,21,21,21
0,0,0,0,4,8,22,22,21,3,21,21,21,21,21
0,0,0,4,8,22,22,21,3,21,21,21,21,21,21
0,0,4,8,22,22,21,3,21,21,21,21,21,21,21
0,4,8,22,22,21,3,21,21,21,21,21,21,21,21
4,8,22,22,21,3,21,21,21,21,21,21,21,21,21
8,22,22,21,3,21,21,21,21,21,21,21,21,21,21
22,22,21,3,21,21,21,21,21,21,21,21,21,21,21
22,21,3,21,21,21,21,21,21,21,21,21,21,21,21
21,3,21,21,21,21,21,21,21,21,21,21,21,21,0
3,21,21,21,21,21,21,21,21,21,21,21,21,0,12
21,21,21,21,21,21,21,21,21,21,21,21,0,12,13
21,21,21,21,21,21,21,21,21,21,21,0,12,13,16
21,21,21,21,21,21,21,21,21,21,0,12,13,16,21
21,21,21,21,21,21,21,21,21,0,12,13,16,21,19
21,21,21,21,21,21,21,21,0,12,13,16,21,19,19
21,21,21,21,21,21,21,0,12,13,16,21,19,19,2
21,21,21,21,21,21,0,12,13,16,21,19,19,2,19
21,21,21,21,21,0,12,13,16,21,19,19,2,19,19
21,21,21,21,0,12,13,16,21,19,19,2,19,19,19
21,21,21,0,12,13,16,21,19,19,2,19,19,19,19
21,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,24
19,19,2,19,19,19,19,24,24,9,15,24,24,24,24
19,2,19,19,19,19,24,24,9,15,24,24,24,24,24
2,19,19,19,19,24,24,9,15,24,24,24,24,24,5
19,19,19,19,24,24,9,15,24,24,24,24,24,5,14
0,0,0,0,0,0,0,0,0,0,0,0,4,8,22
0,0,0,0,0,0,0,0,0,0,0,4,8,22,22
0,0,0,0,0,0,0,0,0,0,4,8,22,22,21
0,0,0,0,0,0,0,0,0,4,8,22,22,21,3
0,0,0,0,0,0,0,0,4,8,22,22,21,3,21
0,0,0,0,0,0,0,4,8,22,22,21,3,21,0
0,0,0,0,0,0,4,8,22,22,21,3,21,0,12
0,0,0,0,0,4,8,22,22,21,3,21,0,12,13
0,0,0,0,4,8,22,22,21,3,21,0,12,13,16
0,0,0,4,8,22,22,21,3,21,0,12,13,16,21
0,0,4,8,22,22,21,3,21,0,12,13,16,21,19
0,4,8,22,22,21,3,21,0,12,13,16,21,19,19
4,8,22,22,21,3,21,0,12,13,16,21,19,19,2
8,22,22,21,3,21,0,12,13,16,21,19,19,2,19
22,22,21,3,21,0,12,13,16,21,19,19,2,19,19
22,21,3,21,0,12,13,16,21,19,19,2,19,19,19
21,3,21,0,12,13,16,21,19,19,2,19,19,19,19
3,21,0,12,13,16,21,19,19,2,19,19,19,19,24
21,0,12,13,16,21,19,19,2,19,19,19,19,24,24
0,12,13,16,21,19,19,2,19,19,19,19,24,24,9
12,13,16,21,19,19,2,19,19,19,19,24,24,9,15
13,16,21,19,19,2,19,19,19,19,24,24,9,15,24
16,21,19,19,2,19,19,19,19,24,24,9,15,24,24
21,19,19,2,19,19,19,19,24,24,9,15,24,24,24
19,19,2,19,19,19,19,24,24,9,15,24,24,24,24
19,2,19,19,19,19,24,24,9,15,24,24,24,24,10
2,19,19,19,19,24,24,9,15,24,24,24,24,10,7
0,0,0,0,0,0,0,0,0,0,0,0,4,21,21
0,0,0,0,0,0,0,0,0,0,0,4,21,21,3
0,0,0,0,0,0,0,0,0,0,4,21,21,3,0
0,0,0,0,0,0,0,0,0,4,21,21,3,0,12
0,0,0,0,0,0,0,0,4,21,21,3,0,12,13
0,0,0,0,0,0,0,4,21,21,3,0,12,13,21
0,0,0,0,0,0,4,21,21,3,0,12,13,21,11
0,0,0,0,0,4,21,21,3,0,12,13,21,11,12
0,0,0,0,4,21,21,3,0,12,13,21,11,12,13
0,0,0,4,21,21,3,0,12,13,21,11,12,13,16
0,0,4,21,21,3,0,12,13,21,11,12,13,16,21
0,4,21,21,3,0,12,13,21,11,12,13,16,21,19
4,21,21,3,0,12,13,21,11,12,13,16,21,19,19
21,21,3,0,12,13,21,11,12,13,16,21,19,19,2
21,3,0,12,13,21,11,12,13,16,21,19,19,2,19
3,0,12,13,21,11,12,13,16,21,19,19,2,19,19
0,12,13,21,11,12,13,16,21,19,19,2,19,19,24
12,13,21,11,12,13,16,21,19,19,2,19,19,24,24
13,21,11,12,13,16,21,19,19,2,19,19,24,24,9
21,11,12,13,16,21,19,19,2,19,19,24,24,9,15
11,12,13,16,21,19,19,2,19,19,24,24,9,15,24
12,13,16,21,19,19,2,19,19,24,24,9,15,24,24
13,16,21,19,19,2,19,19,24,24,9,15,24,24,24
16,21,19,19,2,19,19,24,24,9,15,24,24,24,20
21,19,19,2,19,19,24,24,9,15,24,24,24,20,20
19,19,2,19,19,24,24,9,15,24,24,24,20,20,6
